timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1700680000000,15666,Upload any File from system,200,OK,Users 1-35,text,True,,432920,2723,50,50,https://www.dropbox.com/en/ccpa_iframe?gpc_signal=undefined&hide_gdpr=false&is_migration_gate_enabled=true&locale_override=en&parent_domain_consent_cookie=%7B%22consentType%22%3A1%2C%22consentDate%22%3A%222023-11-22T06%3A13%3A36.071Z%22%2C%22expireDate%22%3A%222024-05-22T06%3A13%3A36.071Z%22%2C%22consentMonths%22%3A6%2C%22categories%22%3A%7B%7D%2C%22userInteracted%22%3Afalse%2C%22numDots%22%3A1%7D&should_auto_open_options=false&should_disable_banner=false,461,0,0
1700680000000,461,Upload any File from system-0,302,Found,Users 1-35,text,True,,1805,1298,50,50,https://www.dropbox.com/ccpa_iframe?hide_gdpr=false&should_auto_open_options=false&locale_override=en&parent_domain_consent_cookie=%7B%22consentType%22%3A1%2C%22consentDate%22%3A%222023-11-22T06%3A13%3A36.071Z%22%2C%22expireDate%22%3A%222024-05-22T06%3A13%3A36.071Z%22%2C%22consentMonths%22%3A6%2C%22categories%22%3A%7B%7D%2C%22userInteracted%22%3Afalse%2C%22numDots%22%3A1%7D&gpc_signal=undefined&is_migration_gate_enabled=true&should_disable_banner=false,461,0,0
1700680000000,15204,Upload any File from system-1,200,OK,Users 1-35,text,True,,431115,1425,50,50,https://www.dropbox.com/en/ccpa_iframe?gpc_signal=undefined&hide_gdpr=false&is_migration_gate_enabled=true&locale_override=en&parent_domain_consent_cookie=%7B%22consentType%22%3A1%2C%22consentDate%22%3A%222023-11-22T06%3A13%3A36.071Z%22%2C%22expireDate%22%3A%222024-05-22T06%3A13%3A36.071Z%22%2C%22consentMonths%22%3A6%2C%22categories%22%3A%7B%7D%2C%22userInteracted%22%3Afalse%2C%22numDots%22%3A1%7D&should_auto_open_options=false&should_disable_banner=false,1367,0,0
1700680000000,3409,Check â€œDeleted Filesâ€ from side menu,200,OK,Users 1-16,text,True,,431405,2849,50,50,https://www.dropbox.com/en/ccpa_iframe?gpc_signal=undefined&hide_gdpr=false&is_migration_gate_enabled=true&locale_override=en&parent_domain_consent_cookie=%7B%22consentType%22%3A1%2C%22consentDate%22%3A%222023-11-22T06%3A13%3A36.071Z%22%2C%22expireDate%22%3A%222024-05-22T06%3A13%3A36.071Z%22%2C%22consentMonths%22%3A6%2C%22categories%22%3A%7B%7D%2C%22userInteracted%22%3Afalse%2C%22numDots%22%3A1%7D&should_auto_open_options=false&should_disable_banner=true,451,0,0
1700680000000,455,Check â€œDeleted Filesâ€ from side menu-0,302,Found,Users 1-16,text,True,,1625,1423,50,50,https://www.dropbox.com/ccpa_iframe?hide_gdpr=false&should_auto_open_options=false&locale_override=en&parent_domain_consent_cookie=%7B%22consentType%22%3A1%2C%22consentDate%22%3A%222023-11-22T06%3A13%3A36.071Z%22%2C%22expireDate%22%3A%222024-05-22T06%3A13%3A36.071Z%22%2C%22consentMonths%22%3A6%2C%22categories%22%3A%7B%7D%2C%22userInteracted%22%3Afalse%2C%22numDots%22%3A1%7D&gpc_signal=undefined&is_migration_gate_enabled=true&should_disable_banner=true,451,0,0
1700680000000,2954,Check â€œDeleted Filesâ€ from side menu-1,200,OK,Users 1-16,text,True,,429780,1426,50,50,https://www.dropbox.com/en/ccpa_iframe?gpc_signal=undefined&hide_gdpr=false&is_migration_gate_enabled=true&locale_override=en&parent_domain_consent_cookie=%7B%22consentType%22%3A1%2C%22consentDate%22%3A%222023-11-22T06%3A13%3A36.071Z%22%2C%22expireDate%22%3A%222024-05-22T06%3A13%3A36.071Z%22%2C%22consentMonths%22%3A6%2C%22categories%22%3A%7B%7D%2C%22userInteracted%22%3Afalse%2C%22numDots%22%3A1%7D&should_auto_open_options=false&should_disable_banner=true,617,0,0
1700680000000,27018,Log into the Dropbox,200,OK,Users 1-14,text,True,,260449,886,50,50,https://www.dropbox.com/login?src=logout,3179,0,0
1700680000000,400,Click on Create folder,429,Too Many Requests,Users 1-46,text,False,,1245,1014,50,50,https://www.dropbox.com/,400,0,0
1700680000000,4597,Click on Create folder,200,OK,Users 1-26,text,True,,1053326,1014,50,50,https://www.dropbox.com/,1315,0,0
1700680000000,4062,Check â€œDeleted Filesâ€ from side menu,200,OK,Users 1-20,text,True,,430061,2853,50,50,https://www.dropbox.com/en/ccpa_iframe?gpc_signal=undefined&hide_gdpr=false&is_migration_gate_enabled=true&locale_override=en&parent_domain_consent_cookie=%7B%22consentType%22%3A1%2C%22consentDate%22%3A%222023-11-22T06%3A13%3A36.071Z%22%2C%22expireDate%22%3A%222024-05-22T06%3A13%3A36.071Z%22%2C%22consentMonths%22%3A6%2C%22categories%22%3A%7B%7D%2C%22userInteracted%22%3Afalse%2C%22numDots%22%3A1%7D&should_auto_open_options=false&should_disable_banner=true,467,0,0
1700680000000,472,Check â€œDeleted Filesâ€ from side menu-0,302,Found,Users 1-20,text,True,,1625,1425,50,50,https://www.dropbox.com/ccpa_iframe?hide_gdpr=false&should_auto_open_options=false&locale_override=en&parent_domain_consent_cookie=%7B%22consentType%22%3A1%2C%22consentDate%22%3A%222023-11-22T06%3A13%3A36.071Z%22%2C%22expireDate%22%3A%222024-05-22T06%3A13%3A36.071Z%22%2C%22consentMonths%22%3A6%2C%22categories%22%3A%7B%7D%2C%22userInteracted%22%3Afalse%2C%22numDots%22%3A1%7D&gpc_signal=undefined&is_migration_gate_enabled=true&should_disable_banner=true,467,0,0
1700680000000,3590,Check â€œDeleted Filesâ€ from side menu-1,200,OK,Users 1-20,text,True,,428436,1428,50,50,https://www.dropbox.com/en/ccpa_iframe?gpc_signal=undefined&hide_gdpr=false&is_migration_gate_enabled=true&locale_override=en&parent_domain_consent_cookie=%7B%22consentType%22%3A1%2C%22consentDate%22%3A%222023-11-22T06%3A13%3A36.071Z%22%2C%22expireDate%22%3A%222024-05-22T06%3A13%3A36.071Z%22%2C%22consentMonths%22%3A6%2C%22categories%22%3A%7B%7D%2C%22userInteracted%22%3Afalse%2C%22numDots%22%3A1%7D&should_auto_open_options=false&should_disable_banner=true,605,0,0
1700680000000,403,Click on Create folder,429,Too Many Requests,Users 1-30,text,False,,1245,1016,50,50,https://www.dropbox.com/,403,0,0
1700680000000,1913,Check â€œDeleted Filesâ€ from side menu,200,OK,Users 1-44,text,True,,432740,2849,50,50,https://www.dropbox.com/en/ccpa_iframe?gpc_signal=undefined&hide_gdpr=false&is_migration_gate_enabled=true&locale_override=en&parent_domain_consent_cookie=%7B%22consentType%22%3A1%2C%22consentDate%22%3A%222023-11-22T06%3A13%3A36.071Z%22%2C%22expireDate%22%3A%222024-05-22T06%3A13%3A36.071Z%22%2C%22consentMonths%22%3A6%2C%22categories%22%3A%7B%7D%2C%22userInteracted%22%3Afalse%2C%22numDots%22%3A1%7D&should_auto_open_options=false&should_disable_banner=true,600,0,0
1700680000000,600,Check â€œDeleted Filesâ€ from side menu-0,302,Found,Users 1-44,text,True,,1625,1423,50,50,https://www.dropbox.com/ccpa_iframe?hide_gdpr=false&should_auto_open_options=false&locale_override=en&parent_domain_consent_cookie=%7B%22consentType%22%3A1%2C%22consentDate%22%3A%222023-11-22T06%3A13%3A36.071Z%22%2C%22expireDate%22%3A%222024-05-22T06%3A13%3A36.071Z%22%2C%22consentMonths%22%3A6%2C%22categories%22%3A%7B%7D%2C%22userInteracted%22%3Afalse%2C%22numDots%22%3A1%7D&gpc_signal=undefined&is_migration_gate_enabled=true&should_disable_banner=true,600,0,0
1700680000000,1312,Check â€œDeleted Filesâ€ from side menu-1,200,OK,Users 1-44,text,True,,431115,1426,50,50,https://www.dropbox.com/en/ccpa_iframe?gpc_signal=undefined&hide_gdpr=false&is_migration_gate_enabled=true&locale_override=en&parent_domain_consent_cookie=%7B%22consentType%22%3A1%2C%22consentDate%22%3A%222023-11-22T06%3A13%3A36.071Z%22%2C%22expireDate%22%3A%222024-05-22T06%3A13%3A36.071Z%22%2C%22consentMonths%22%3A6%2C%22categories%22%3A%7B%7D%2C%22userInteracted%22%3Afalse%2C%22numDots%22%3A1%7D&should_auto_open_options=false&should_disable_banner=true,527,0,0
1700680000000,1794,Upload file inside the folder,200,OK,Users 1-40,text,True,,432169,2845,50,50,https://www.dropbox.com/en/ccpa_iframe?gpc_signal=undefined&hide_gdpr=false&is_migration_gate_enabled=true&locale_override=en&parent_domain_consent_cookie=%7B%22consentType%22%3A1%2C%22consentDate%22%3A%222023-11-22T06%3A13%3A36.071Z%22%2C%22expireDate%22%3A%222024-05-22T06%3A13%3A36.071Z%22%2C%22consentMonths%22%3A6%2C%22categories%22%3A%7B%7D%2C%22userInteracted%22%3Afalse%2C%22numDots%22%3A1%7D&should_auto_open_options=false&should_disable_banner=true,452,0,0
1700680000000,453,Upload file inside the folder-0,302,Found,Users 1-40,text,True,,1625,1421,50,50,https://www.dropbox.com/ccpa_iframe?hide_gdpr=false&should_auto_open_options=false&locale_override=en&parent_domain_consent_cookie=%7B%22consentType%22%3A1%2C%22consentDate%22%3A%222023-11-22T06%3A13%3A36.071Z%22%2C%22expireDate%22%3A%222024-05-22T06%3A13%3A36.071Z%22%2C%22consentMonths%22%3A6%2C%22categories%22%3A%7B%7D%2C%22userInteracted%22%3Afalse%2C%22numDots%22%3A1%7D&gpc_signal=undefined&is_migration_gate_enabled=true&should_disable_banner=true,452,0,0
1700680000000,1340,Upload file inside the folder-1,200,OK,Users 1-40,text,True,,430544,1424,50,50,https://www.dropbox.com/en/ccpa_iframe?gpc_signal=undefined&hide_gdpr=false&is_migration_gate_enabled=true&locale_override=en&parent_domain_consent_cookie=%7B%22consentType%22%3A1%2C%22consentDate%22%3A%222023-11-22T06%3A13%3A36.071Z%22%2C%22expireDate%22%3A%222024-05-22T06%3A13%3A36.071Z%22%2C%22consentMonths%22%3A6%2C%22categories%22%3A%7B%7D%2C%22userInteracted%22%3Afalse%2C%22numDots%22%3A1%7D&should_auto_open_options=false&should_disable_banner=true,512,0,0
