timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1700690000000,175,Check prices before tax,403.0,Forbidden,Users 1-10,text,False,,1087,811,12,12,https://www.airbnb.com/,174,0,124
1700690000000,659,Check the locations of Rooms on Map,200.0,OK,Users 1-3,text,True,,4801,4254,13,13,https://4620401.fls.doubleclick.net/activityi;dc_pre=CJbM54LJ2IIDFT5BkQUdbloBsQ;src=4620401;type=conve0;cat=p3pdp0;ord=1;num=825656512105;gclaw=Cj0KCQiA6vaqBhCbARIsACF9M6k7RYY6Dz0LWDB25lQg9_uQQNZVRonxy0Lg0mClb26xGY8GxVRLlqEaAosmEALw_wcB;auiddc=1220227041.1700680959;u11=2023-12-10;u12=2023-12-15;u1=5;u10=undefined;u16=Cotia;u17=BR;u19=https%3A%2F%2Fwww.airbnb.com%2Frooms%2F31508919%3Fadults%3D1%26category_tag%3DTag%253A8678%26children%3D0%26enable_m3_private_room%3Dtrue%26infants%3D0%26pets%3D0%26photo_id%3D1607877473%26search_mode%3Dflex_destinations_search%26check_in%3D2023-12-10%26check_out%3D2023-12-15%26source_impression_id%3Dp3_1700688346_4j8r1a3AFixMETM3%26previous_page_section_name%3D1000%26federated_search_id%3Ddcd296c9-3f48-40fc-be5a-1377f1202959;u7=1;u8=0;u9=0;u22=false;u21=visitor;u34=undefined;u5=1700680945_OWExOWIwMjc3MDE2;ps=1;pcor=1154538823;gtm=45He3b81v551874;gcs=G111;gcd=11n1n1l1l5;dma=0;uaa=x86;uab=64;uafvl=Google%2520Chrome%3B119.0.6045.160%7CChromium%3B119.0.6045.160%7CNot%253FA_Brand%3B24.0.0.0;uamb=0;uam=;uap=Windows;uapv=10.0.0;uaw=0;epver=2;~oref=https%3A%2F%2Fwww.airbnb.com%2Frooms%2F31508919%3Fadults%3D1%26category_tag%3DTag%253A8678%26children%3D0%26enable_m3_private_room%3Dtrue%26infants%3D0%26pets%3D0%26photo_id%3D1607877473%26search_mode%3Dflex_destinations_search%26check_in%3D2023-12-10%26check_out%3D2023-12-15%26source_impression_id%3Dp3_1700688346_4j8r1a3AFixMETM3%26previous_page_section_name%3D1000%26federated_search_id%3Ddcd296c9-3f48-40fc-be5a-1377f1202959,452,0,256
1700690000000,452,Check the locations of Rooms on Map-0,302.0,Found,Users 1-3,text,True,,2185,2110,13,13,https://4620401.fls.doubleclick.net/activityi;src=4620401;type=conve0;cat=p3pdp0;ord=1;num=825656512105;gclaw=Cj0KCQiA6vaqBhCbARIsACF9M6k7RYY6Dz0LWDB25lQg9_uQQNZVRonxy0Lg0mClb26xGY8GxVRLlqEaAosmEALw_wcB;auiddc=1220227041.1700680959;u11=2023-12-10;u12=2023-12-15;u1=5;u10=undefined;u16=Cotia;u17=BR;u19=https%3A%2F%2Fwww.airbnb.com%2Frooms%2F31508919%3Fadults%3D1%26category_tag%3DTag%253A8678%26children%3D0%26enable_m3_private_room%3Dtrue%26infants%3D0%26pets%3D0%26photo_id%3D1607877473%26search_mode%3Dflex_destinations_search%26check_in%3D2023-12-10%26check_out%3D2023-12-15%26source_impression_id%3Dp3_1700688346_4j8r1a3AFixMETM3%26previous_page_section_name%3D1000%26federated_search_id%3Ddcd296c9-3f48-40fc-be5a-1377f1202959;u7=1;u8=0;u9=0;u22=false;u21=visitor;u34=undefined;u5=1700680945_OWExOWIwMjc3MDE2;ps=1;pcor=1154538823;gtm=45He3b81v551874;gcs=G111;gcd=11n1n1l1l5;dma=0;uaa=x86;uab=64;uafvl=Google%2520Chrome%3B119.0.6045.160%7CChromium%3B119.0.6045.160%7CNot%253FA_Brand%3B24.0.0.0;uamb=0;uam=;uap=Windows;uapv=10.0.0;uaw=0;epver=2;~oref=https%3A%2F%2Fwww.airbnb.com%2Frooms%2F31508919%3Fadults%3D1%26category_tag%3DTag%253A8678%26children%3D0%26enable_m3_private_room%3Dtrue%26infants%3D0%26pets%3D0%26photo_id%3D1607877473%26search_mode%3Dflex_destinations_search%26check_in%3D2023-12-10%26check_out%3D2023-12-15%26source_impression_id%3Dp3_1700688346_4j8r1a3AFixMETM3%26previous_page_section_name%3D1000%26federated_search_id%3Ddcd296c9-3f48-40fc-be5a-1377f1202959,452,0,256
1700690000000,207,Check the locations of Rooms on Map-1,200.0,OK,Users 1-3,text,True,,2616,2144,13,13,https://4620401.fls.doubleclick.net/activityi;dc_pre=CJbM54LJ2IIDFT5BkQUdbloBsQ;src=4620401;type=conve0;cat=p3pdp0;ord=1;num=825656512105;gclaw=Cj0KCQiA6vaqBhCbARIsACF9M6k7RYY6Dz0LWDB25lQg9_uQQNZVRonxy0Lg0mClb26xGY8GxVRLlqEaAosmEALw_wcB;auiddc=1220227041.1700680959;u11=2023-12-10;u12=2023-12-15;u1=5;u10=undefined;u16=Cotia;u17=BR;u19=https%3A%2F%2Fwww.airbnb.com%2Frooms%2F31508919%3Fadults%3D1%26category_tag%3DTag%253A8678%26children%3D0%26enable_m3_private_room%3Dtrue%26infants%3D0%26pets%3D0%26photo_id%3D1607877473%26search_mode%3Dflex_destinations_search%26check_in%3D2023-12-10%26check_out%3D2023-12-15%26source_impression_id%3Dp3_1700688346_4j8r1a3AFixMETM3%26previous_page_section_name%3D1000%26federated_search_id%3Ddcd296c9-3f48-40fc-be5a-1377f1202959;u7=1;u8=0;u9=0;u22=false;u21=visitor;u34=undefined;u5=1700680945_OWExOWIwMjc3MDE2;ps=1;pcor=1154538823;gtm=45He3b81v551874;gcs=G111;gcd=11n1n1l1l5;dma=0;uaa=x86;uab=64;uafvl=Google%2520Chrome%3B119.0.6045.160%7CChromium%3B119.0.6045.160%7CNot%253FA_Brand%3B24.0.0.0;uamb=0;uam=;uap=Windows;uapv=10.0.0;uaw=0;epver=2;~oref=https%3A%2F%2Fwww.airbnb.com%2Frooms%2F31508919%3Fadults%3D1%26category_tag%3DTag%253A8678%26children%3D0%26enable_m3_private_room%3Dtrue%26infants%3D0%26pets%3D0%26photo_id%3D1607877473%26search_mode%3Dflex_destinations_search%26check_in%3D2023-12-10%26check_out%3D2023-12-15%26source_impression_id%3Dp3_1700688346_4j8r1a3AFixMETM3%26previous_page_section_name%3D1000%26federated_search_id%3Ddcd296c9-3f48-40fc-be5a-1377f1202959,200,0,0
1700690000000,165,Select any hotel and check details,403.0,Forbidden,Users 1-9,text,False,,1087,809,13,13,https://www.airbnb.com/,165,0,120
1700690000000,225,https://www.airbnb.com/,403.0,Forbidden,Users 1-12,text,False,,1464,684,13,13,https://www.airbnb.com/,224,0,177
1700690000000,154,Check prices before tax,403.0,Forbidden,Users 1-11,text,False,,1087,807,13,13,https://www.airbnb.com/,153,0,96
1700690000000,175,"Go to home page, select Trending category",403.0,Forbidden,Users 1-7,text,False,,1087,809,13,13,https://www.airbnb.com/,175,0,104
1700690000000,625,Check the locations of Rooms on Map,200.0,OK,Users 1-4,text,True,,4801,4254,13,13,https://4620401.fls.doubleclick.net/activityi;dc_pre=CN2t74LJ2IIDFe9ckQUd2YQLvw;src=4620401;type=conve0;cat=p3pdp0;ord=1;num=825656512105;gclaw=Cj0KCQiA6vaqBhCbARIsACF9M6k7RYY6Dz0LWDB25lQg9_uQQNZVRonxy0Lg0mClb26xGY8GxVRLlqEaAosmEALw_wcB;auiddc=1220227041.1700680959;u11=2023-12-10;u12=2023-12-15;u1=5;u10=undefined;u16=Cotia;u17=BR;u19=https%3A%2F%2Fwww.airbnb.com%2Frooms%2F31508919%3Fadults%3D1%26category_tag%3DTag%253A8678%26children%3D0%26enable_m3_private_room%3Dtrue%26infants%3D0%26pets%3D0%26photo_id%3D1607877473%26search_mode%3Dflex_destinations_search%26check_in%3D2023-12-10%26check_out%3D2023-12-15%26source_impression_id%3Dp3_1700688346_4j8r1a3AFixMETM3%26previous_page_section_name%3D1000%26federated_search_id%3Ddcd296c9-3f48-40fc-be5a-1377f1202959;u7=1;u8=0;u9=0;u22=false;u21=visitor;u34=undefined;u5=1700680945_OWExOWIwMjc3MDE2;ps=1;pcor=1154538823;gtm=45He3b81v551874;gcs=G111;gcd=11n1n1l1l5;dma=0;uaa=x86;uab=64;uafvl=Google%2520Chrome%3B119.0.6045.160%7CChromium%3B119.0.6045.160%7CNot%253FA_Brand%3B24.0.0.0;uamb=0;uam=;uap=Windows;uapv=10.0.0;uaw=0;epver=2;~oref=https%3A%2F%2Fwww.airbnb.com%2Frooms%2F31508919%3Fadults%3D1%26category_tag%3DTag%253A8678%26children%3D0%26enable_m3_private_room%3Dtrue%26infants%3D0%26pets%3D0%26photo_id%3D1607877473%26search_mode%3Dflex_destinations_search%26check_in%3D2023-12-10%26check_out%3D2023-12-15%26source_impression_id%3Dp3_1700688346_4j8r1a3AFixMETM3%26previous_page_section_name%3D1000%26federated_search_id%3Ddcd296c9-3f48-40fc-be5a-1377f1202959,419,0,219
1700690000000,419,Check the locations of Rooms on Map-0,302.0,Found,Users 1-4,text,True,,2185,2110,13,13,https://4620401.fls.doubleclick.net/activityi;src=4620401;type=conve0;cat=p3pdp0;ord=1;num=825656512105;gclaw=Cj0KCQiA6vaqBhCbARIsACF9M6k7RYY6Dz0LWDB25lQg9_uQQNZVRonxy0Lg0mClb26xGY8GxVRLlqEaAosmEALw_wcB;auiddc=1220227041.1700680959;u11=2023-12-10;u12=2023-12-15;u1=5;u10=undefined;u16=Cotia;u17=BR;u19=https%3A%2F%2Fwww.airbnb.com%2Frooms%2F31508919%3Fadults%3D1%26category_tag%3DTag%253A8678%26children%3D0%26enable_m3_private_room%3Dtrue%26infants%3D0%26pets%3D0%26photo_id%3D1607877473%26search_mode%3Dflex_destinations_search%26check_in%3D2023-12-10%26check_out%3D2023-12-15%26source_impression_id%3Dp3_1700688346_4j8r1a3AFixMETM3%26previous_page_section_name%3D1000%26federated_search_id%3Ddcd296c9-3f48-40fc-be5a-1377f1202959;u7=1;u8=0;u9=0;u22=false;u21=visitor;u34=undefined;u5=1700680945_OWExOWIwMjc3MDE2;ps=1;pcor=1154538823;gtm=45He3b81v551874;gcs=G111;gcd=11n1n1l1l5;dma=0;uaa=x86;uab=64;uafvl=Google%2520Chrome%3B119.0.6045.160%7CChromium%3B119.0.6045.160%7CNot%253FA_Brand%3B24.0.0.0;uamb=0;uam=;uap=Windows;uapv=10.0.0;uaw=0;epver=2;~oref=https%3A%2F%2Fwww.airbnb.com%2Frooms%2F31508919%3Fadults%3D1%26category_tag%3DTag%253A8678%26children%3D0%26enable_m3_private_room%3Dtrue%26infants%3D0%26pets%3D0%26photo_id%3D1607877473%26search_mode%3Dflex_destinations_search%26check_in%3D2023-12-10%26check_out%3D2023-12-15%26source_impression_id%3Dp3_1700688346_4j8r1a3AFixMETM3%26previous_page_section_name%3D1000%26federated_search_id%3Ddcd296c9-3f48-40fc-be5a-1377f1202959,419,0,219
